DataID,Name,ActualPrice,Price,Brand,isPremium,Rating,Tags,ProductID
307170,Máy lạnh Casper Inverter 1.5 HP GC-12IS35,8990000.0,7890000.0,Casper,0,4.0,1 chiều chỉ làm lạnh,GC-12IS35
320893,Máy lạnh Midea Inverter 1 HP MAFA-09CDN8,8590000.0,6290000.0,Midea,0,4.0,1 chiều chỉ làm lạnh,MAFA-09CDN8
322937,Máy lạnh Daikin Inverter 1.5 HP ATKB35YVMV,13490000.0,13490000.0,Daikin,0,4.0,1 chiều chỉ làm lạnh,ATKB35YVMV
299825,Máy lạnh Nagakawa Inverter 1.5 HP NIS-C12R2T28,9990000.0,5990000.0,Nagakawa,0,4.0,1 chiều chỉ làm lạnh,NIS-C12R2T28
320849,Máy lạnh AQUA Inverter 1.5 HP AQA-RV13QA2,10590000.0,10190000.0,Aqua,0,3.0,1 chiều chỉ làm lạnh,AQA-RV13QA2
303107,Máy lạnh Toshiba Inverter 1.5 HP RAS-H13Z1KCVG-V,13690000.0,13290000.0,Toshiba,0,4.0,1 chiều chỉ làm lạnh,RAS-H13Z1KCVG-V
322121,Máy lạnh AQUA Inverter 1 HP AQA-RUV10RB2,10590000.0,9490000.0,Aqua,0,4.0,1 chiều chỉ làm lạnh,AQA-RUV10RB2
302494,Máy lạnh Comfee Inverter 1 HP CFS-10VDGF-V,7590000.0,7390000.0,Comfee,0,4.0,1 chiều chỉ làm lạnh,CFS-10VDGF-V
322933,Máy lạnh Daikin Inverter 1.5 HP ATKF35YVMV,14190000.0,13490000.0,Daikin,0,4.0,1 chiều chỉ làm lạnh,ATKF35YVMV
307333,Máy lạnh Casper Inverter 1 HP GC-09IS35,7990000.0,6890000.0,Casper,0,4.0,1 chiều chỉ làm lạnh,GC-09IS35
321681,Máy lạnh Samsung Inverter 1.5 HP AR13DYHZAWKNSV,12290000.0,11890000.0,Samsung,0,3.0,1 chiều chỉ làm lạnh,AR13DYHZAWKNSV
303868,Máy lạnh Panasonic Inverter 1.5 HP CU/CS-XU12ZKH-8,17390000.0,17390000.0,Panasonic,1,4.0,1 chiều chỉ làm lạnh,CU/CS-XU12ZKH-8
302495,Máy lạnh Comfee Inverter 1.5 HP CFS-13VDGF-V,8990000.0,8840000.0,Comfee,0,4.0,1 chiều chỉ làm lạnh,CFS-13VDGF-V
272350,Máy lạnh Daikin Inverter 1.5 HP FTKY35WMVMV,16490000.0,15390000.0,Daikin,1,4.0,1 chiều chỉ làm lạnh,FTKY35WMVMV
320851,Máy lạnh AQUA Inverter 2 HP AQA-RV18QE,16090000.0,14940000.0,Aqua,0,5.0,1 chiều chỉ làm lạnh,AQA-RV18QE
321465,Máy lạnh TCL Inverter 1 HP TAC-09CSD/XAB1I,6990000.0,5990000.0,TCL,0,4.0,1 chiều chỉ làm lạnh,TAC-09CSD/XAB1I
307168,Máy lạnh TCL Inverter 1.5 HP TAC-13CSD/XAB1I,7990000.0,5990000.0,TCL,0,4.0,1 chiều chỉ làm lạnh,TAC-13CSD/XAB1I
302174,Máy lạnh Sharp Inverter 1.5 HP AH-X13ZEW,11290000.0,10590000.0,Sharp,0,4.0,1 chiều chỉ làm lạnh,AH-X13ZEW
302496,Máy lạnh Comfee Inverter 2 HP CFS-18VDGF-V,11490000.0,11340000.0,Comfee,0,4.0,1 chiều chỉ làm lạnh,CFS-18VDGF-V
321384,Máy lạnh Panasonic Inverter 2 HP CU/CS-PU18AKH-8,21190000.0,21190000.0,Panasonic,0,3.0,1 chiều chỉ làm lạnh,CU/CS-PU18AKH-8
302746,Máy lạnh Midea Inverter 1 HP MSAGA-10CRDN8,9290000.0,7090000.0,Midea,0,4.0,1 chiều chỉ làm lạnh,MSAGA-10CRDN8
276988,Máy lạnh Funiki Inverter 1.5 HP HIC12TMU.ST3,10590000.0,8490000.0,Funiki,0,4.0,1 chiều chỉ làm lạnh,HIC12TMU.ST3
234170,Máy lạnh LG Inverter 1 HP V10API1,13590000.0,11690000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V10API1
304225,Máy lạnh Samsung Wind-Free Inverter 1 HP AR10CYFAAWKNSV,12590000.0,11190000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR10CYFAAWKNSV
300080,Máy lạnh LG Inverter 1 HP V10APFP,15190000.0,14190000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V10APFP
234172,Máy lạnh LG Inverter 1.5 HP V13API1,15590000.0,14690000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V13API1
320602,Máy lạnh Sharp Inverter 1 HP AH-XP10BSW,10690000.0,10490000.0,Sharp,0,2.0,1 chiều chỉ làm lạnh,AH-XP10BSW
303865,Máy lạnh Daikin Inverter 2 HP FTKF50XVMV,21090000.0,20090000.0,Daikin,1,4.0,1 chiều chỉ làm lạnh,FTKF50XVMV
322608,Máy lạnh Casper Inverter 2 HP GC-18IS33,15990000.0,12490000.0,Casper,0,4.0,1 chiều chỉ làm lạnh,GC-18IS33
307258,Máy lạnh Daikin Inverter 2 chiều 1 HP ATHF25XVMV,13690000.0,13690000.0,Daikin,0,5.0,2 chiều có sưởi ấm,ATHF25XVMV
234634,Máy lạnh Toshiba Inverter 1 HP RAS-H10E2KCVG-V,12490000.0,12340000.0,Toshiba,0,4.0,1 chiều chỉ làm lạnh,RAS-H10E2KCVG-V
322750,Máy lạnh 2 chiều Panasonic Inverter 1 HP CU/CS-YZ9AKH-8,13790000.0,13790000.0,Panasonic,0,3.0,2 chiều có sưởi ấm,CU/CS-YZ9AKH-8
220367,Máy lạnh Gree Inverter 1.5 HP GWC12PB-K3D0P4,11690000.0,10590000.0,Gree,0,4.0,1 chiều chỉ làm lạnh,GWC12PB-K3D0P4
320703,Máy lạnh LG Inverter 2 HP V18WIN1,19390000.0,18290000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V18WIN1
321463,Máy lạnh Toshiba Inverter 2 HP RAS-H18S4KCV2G-V,19790000.0,19640000.0,Toshiba,0,4.0,1 chiều chỉ làm lạnh,RAS-H18S4KCV2G-V
322122,Máy lạnh AQUA Inverter 1.5 HP AQA-RUV13RB2,12090000.0,11490000.0,Aqua,0,3.0,1 chiều chỉ làm lạnh,AQA-RUV13RB2
303864,Máy lạnh Daikin Inverter 1.5 HP ATKF35XVMV,14190000.0,14190000.0,Daikin,0,4.0,1 chiều chỉ làm lạnh,ATKF35XVMV
307257,Máy lạnh Gree Inverter 1 HP CHARM9CI,9890000.0,9190000.0,Gree,0,4.0,1 chiều chỉ làm lạnh,CHARM9CI
304226,Máy lạnh Samsung Wind-Free Inverter 1.5 HP AR13CYFAAWKNSV,13990000.0,13290000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR13CYFAAWKNSV
302175,Máy lạnh Sharp Inverter 2 HP AH-X18ZEW,16290000.0,14890000.0,Sharp,0,4.0,1 chiều chỉ làm lạnh,AH-X18ZEW
320603,Máy lạnh Sharp Inverter 1.5 HP AH-XP13BSW,11990000.0,11590000.0,Sharp,0,4.0,1 chiều chỉ làm lạnh,AH-XP13BSW
300081,Máy lạnh LG Inverter 1.5 HP V13APFP,17190000.0,16190000.0,LG,1,4.0,1 chiều chỉ làm lạnh,V13APFP
302747,Máy lạnh Midea Inverter 1.5 HP MSAGA-13CRDN8,10590000.0,8390000.0,Midea,0,4.0,1 chiều chỉ làm lạnh,MSAGA-13CRDN8
303869,Máy lạnh Panasonic Inverter 2 HP CU/CS-XU18ZKH-8,26490000.0,26490000.0,Panasonic,1,4.0,1 chiều chỉ làm lạnh,CU/CS-XU18ZKH-8
322751,Máy lạnh 2 chiều Panasonic Inverter 1.5 HP CU/CS-YZ12AKH-8,16890000.0,16890000.0,Panasonic,0,0.0,2 chiều có sưởi ấm,CU/CS-YZ12AKH-8
322123,Máy lạnh AQUA Inverter 2.5 HP AQA-RV24QA2,20490000.0,19790000.0,Aqua,0,0.0,1 chiều chỉ làm lạnh,AQA-RV24QA2
307259,Máy lạnh Daikin Inverter 2 chiều 1.5 HP ATHF35XVMV,16790000.0,16790000.0,Daikin,1,5.0,2 chiều có sưởi ấm,ATHF35XVMV
307167,Máy lạnh TCL Inverter 1 HP TAC-10CSD/XAB1I,6990000.0,5990000.0,TCL,0,4.0,1 chiều chỉ làm lạnh,TAC-10CSD/XAB1I
299826,Máy lạnh Nagakawa Inverter 2 HP NIS-C18R2T28,15790000.0,13550000.0,Nagakawa,0,0.0,1 chiều chỉ làm lạnh,NIS-C18R2T28
321464,Máy lạnh Toshiba Inverter 2.5 HP RAS-H24S4KCV2G-V,22990000.0,22840000.0,Toshiba,0,0.0,1 chiều chỉ làm lạnh,RAS-H24S4KCV2G-V
307169,Máy lạnh TCL Inverter 2 HP TAC-18CSD/XAB1I,10990000.0,9990000.0,TCL,0,4.0,1 chiều chỉ làm lạnh,TAC-18CSD/XAB1I
320604,Máy lạnh Sharp Inverter 2 HP AH-XP18BSW,16990000.0,16290000.0,Sharp,0,4.0,1 chiều chỉ làm lạnh,AH-XP18BSW
272351,Máy lạnh Daikin Inverter 2 HP FTKY50WVMV,25190000.0,23590000.0,Daikin,1,5.0,1 chiều chỉ làm lạnh,FTKY50WVMV
303866,Máy lạnh Daikin Inverter 2.5 HP FTKF60XVMV,28390000.0,26990000.0,Daikin,1,4.0,1 chiều chỉ làm lạnh,FTKF60XVMV
280140,Máy lạnh Funiki Inverter 2 HP HIC18TMU.ST3,16490000.0,13490000.0,Funiki,1,4.0,1 chiều chỉ làm lạnh,HIC18TMU.ST3
320946,Máy lạnh Nagakawa Inverter 2.5 HP NIS-C24R2T28,18690000.0,16260000.0,Nagakawa,0,0.0,1 chiều chỉ làm lạnh,NIS-C24R2T28
321385,Máy lạnh Panasonic Inverter 2.5 HP CU/CS-PU24AKH-8,28590000.0,28590000.0,Panasonic,0,0.0,1 chiều chỉ làm lạnh,CU/CS-PU24AKH-8
321466,Máy lạnh TCL Inverter 2.5 HP TAC-24CSD/XAB1I,16990000.0,13990000.0,TCL,0,3.0,1 chiều chỉ làm lạnh,TAC-24CSD/XAB1I
221834,Máy lạnh 2 chiều Panasonic Inverter 1 HP CU/CS-YZ9WKH-8,13390000.0,13390000.0,Panasonic,0,4.0,2 chiều có sưởi ấm,CU/CS-YZ9WKH-8
321386,Máy lạnh Casper Inverter 1 HP QC-09IS36,8490000.0,7990000.0,Casper,0,4.0,1 chiều chỉ làm lạnh,QC-09IS36
323089,Máy lạnh Samsung Wind-Free Inverter 2 HP AR18CYFCAWKNSV,21490000.0,17990000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AR18CYFCAWKNSV
310223,Máy lạnh hai chiều Inverter 1 HP Casper XH-09IF35,15990000.0,11990000.0,Casper,0,4.0,2 chiều có sưởi ấm,XH-09IF35
320872,Máy lạnh LG Inverter 2.5 HP V24WIN1,23790000.0,21790000.0,LG,0,0.0,1 chiều chỉ làm lạnh,V24WIN1
280141,Máy lạnh Funiki Inverter 2.5 HP HIC24TMU.ST3,20190000.0,15890000.0,Funiki,0,4.0,1 chiều chỉ làm lạnh,HIC24TMU.ST3
217470,Máy lạnh Midea Inverter 1.5 HP MSAFA-13CRDN8,9790000.0,9790000.0,Midea,0,4.0,1 chiều chỉ làm lạnh,MSAFA-13CRDN8
303858,Máy lạnh Aqua Inverter 1 HP AQA-RV9QA,9390000.0,8490000.0,Aqua,0,4.0,1 chiều chỉ làm lạnh,AQA-RV9QA
273345,Máy lạnh 2 chiều LG Inverter 1.5 HP B13END1,16090000.0,15790000.0,LG,1,4.5,2 chiều có sưởi ấm,B13END1
324588,Máy lạnh AQUA Inverter 1 HP AQA-RUV10XAW2,12090000.0,11890000.0,Aqua,0,0.0,1 chiều chỉ làm lạnh,AQA-RUV10XAW2
235758,Máy lạnh TCL Inverter 1.5 HP TAC-13CSD/TPG11,9890000.0,7990000.0,TCL,0,4.0,1 chiều chỉ làm lạnh,TAC-13CSD/TPG11
300077,Máy lạnh LG Inverter 1.5 HP V13WIN,12290000.0,11390000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V13WIN
235746,Máy lạnh Nagakawa Inverter 2 HP NIS-C18R2H10,16090000.0,10990000.0,Nagakawa,1,3.0,1 chiều chỉ làm lạnh,NIS-C18R2H10
323085,Máy lạnh 2 chiều Panasonic Inverter 2 HP CU/CS-YZ18AKH-8,25790000.0,25790000.0,Panasonic,0,0.0,2 chiều có sưởi ấm,CU/CS-YZ18AKH-8
300076,Máy lạnh LG Inverter 1 HP V10WIN,10690000.0,9890000.0,LG,0,4.0,1 chiều chỉ làm lạnh,V10WIN
304224,Máy lạnh Samsung Wind-Free Inverter 1 HP AR10CYECAWKNSV,13590000.0,11690000.0,Samsung,0,4.5,1 chiều chỉ làm lạnh,AR10CYECAWKNSV
217443,Máy lạnh Samsung Inverter 1.5 HP AR13TYHYCWKNSV,11790000.0,9790000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR13TYHYCWKNSV
273344,Máy lạnh 2 chiều LG Inverter 1 HP B10END1,14090000.0,13790000.0,LG,0,4.0,2 chiều có sưởi ấm,B10END1
235756,Máy lạnh TCL Inverter 1 HP TAC-10CSD/TPG11,9490000.0,6990000.0,TCL,0,3.0,1 chiều chỉ làm lạnh,TAC-10CSD/TPG11
221851,Máy lạnh 2 chiều Panasonic Inverter 1.5 HP CU/CS-YZ12WKH-8,16390000.0,16390000.0,Panasonic,1,4.0,2 chiều có sưởi ấm,CU/CS-YZ12WKH-8
235719,Máy lạnh LG Inverter 1 HP V10APFUV,17190000.0,16190000.0,LG,1,4.0,1 chiều chỉ làm lạnh,V10APFUV
239000,Máy lạnh Daikin Inverter 1 HP FTKZ25VVMV,17490000.0,17490000.0,Daikin,0,5.0,1 chiều chỉ làm lạnh,FTKZ25VVMV
304228,Máy lạnh Samsung Wind-Free Inverter 1 HP AR10CYHAAWKNSV,10090000.0,9490000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR10CYHAAWKNSV
268974,Máy lạnh Casper Inverter 2 HP IC-18TL32,15990000.0,15290000.0,Casper,0,4.0,1 chiều chỉ làm lạnh,IC-18TL32
302748,Máy lạnh Midea Inverter 2 HP MSAGA-18CRDN8,15490000.0,12590000.0,Midea,0,5.0,1 chiều chỉ làm lạnh,MSAGA-18CRDN8
299819,Máy lạnh âm trần LG Inverter 3 HP  ZTNQ30GNLE0,38490000.0,29690000.0,LG,1,0.0,1 chiều chỉ làm lạnh,ZTNQ30GNLE0
309553,Máy lạnh Gree Inverter 2 HP CHARM18CI,17990000.0,17490000.0,Gree,1,0.0,1 chiều chỉ làm lạnh,CHARM18CI
309554,Máy lạnh 2 chiều Gree Inverter 1 HP CHARM9HI,11590000.0,11090000.0,Gree,0,0.0,2 chiều có sưởi ấm,CHARM9HI
311211,Máy lạnh TCL Inverter 2 HP TAC-18CSD/TPG11,11990000.0,10990000.0,TCL,0,0.0,1 chiều chỉ làm lạnh,TAC-18CSD/TPG11
299813,Máy lạnh tủ đứng LG Inverter 4 HP ZPNQ36GR5A0,50990000.0,39490000.0,LG,1,0.0,1 chiều chỉ làm lạnh,ZPNQ36GR5A0
299820,Máy lạnh âm trần LG Inverter 4 HP ZTNQ36GNLA0,46290000.0,35790000.0,LG,1,0.0,1 chiều chỉ làm lạnh,ZTNQ36GNLA0
324877,Máy lạnh 2 chiều Daikin Inverter 2.5 HP FTHF60VAVMV,33990000.0,33990000.0,Daikin,0,0.0,2 chiều có sưởi ấm,FTHF60VAVMV
217448,Máy lạnh Samsung Wind-Free Inverter 1.5 HP AR13TYGCDWKNSV,14390000.0,12490000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR13TYGCDWKNSV
309551,Máy lạnh âm trần Nagakawa 5 HP NT-C50R1T20,41590000.0,41590000.0,Nagakawa,1,0.0,1 chiều chỉ làm lạnh,NT-C50R1T20
322606,Máy lạnh LG Inverter 1.5 HP V13APIB,19390000.0,17890000.0,LG,0,0.0,1 chiều chỉ làm lạnh,V13APIB
324876,Máy lạnh 2 chiều Daikin Inverter 2 HP FTHF50VAVMV,24590000.0,24590000.0,Daikin,0,0.0,2 chiều có sưởi ấm,FTHF50VAVMV
235726,Máy lạnh Sharp Inverter 1 HP AH-XP10YHW,11990000.0,10490000.0,Sharp,0,2.5,1 chiều chỉ làm lạnh,AH-XP10YHW
299816,Máy lạnh tủ đứng LG Inverter 5 HP ZPNQ48LT3A0 (3 Pha),54990000.0,42490000.0,LG,1,0.0,1 chiều chỉ làm lạnh,Pha)
299817,Máy lạnh âm trần LG Inverter 2 HP ZTNQ18GPLA0,30590000.0,23490000.0,LG,1,4.0,1 chiều chỉ làm lạnh,ZTNQ18GPLA0
299821,Máy lạnh âm trần LG Inverter 4 HP ZTNQ36LNLA0 (3 Pha),46290000.0,35790000.0,LG,0,0.0,1 chiều chỉ làm lạnh,Pha)
320752,Máy lạnh tủ đứng Samsung Inverter 5 HP AC048BNPDKC/TC 3 Pha,54990000.0,43340000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha
214834,Máy lạnh Comfee Inverter 1.5 HP SIRIUS-12ED,9190000.0,9190000.0,Comfee,0,4.0,1 chiều chỉ làm lạnh,SIRIUS-12ED
217447,Máy lạnh Samsung Wind-Free Inverter 1 HP AR10TYGCDWKNSV,12390000.0,10490000.0,Samsung,0,4.0,1 chiều chỉ làm lạnh,AR10TYGCDWKNSV
241932,Máy lạnh Daikin Inverter 1.5 HP FTKZ35VVMV,21090000.0,21090000.0,Daikin,1,4.0,1 chiều chỉ làm lạnh,FTKZ35VVMV
241933,Máy lạnh Daikin Inverter 2 HP FTKZ50VVMV,32090000.0,31890000.0,Daikin,1,0.0,1 chiều chỉ làm lạnh,FTKZ50VVMV
264205,Máy lạnh Panasonic Inverter 1.5 HP CU/CS-XU12XKH-8,0.0,0,Panasonic,1,4.0,1 chiều chỉ làm lạnh,CU/CS-XU12XKH-8
272353,Máy lạnh Daikin Inverter 2.5 HP FTKY60WVMV,34990000.0,34390000.0,Daikin,1,0.0,1 chiều chỉ làm lạnh,FTKY60WVMV
299814,Máy lạnh tủ đứng LG Inverter 4 HP ZPNQ36LR5A0 (3 Pha),50990000.0,39490000.0,LG,1,0.0,1 chiều chỉ làm lạnh,Pha)
299818,Máy lạnh âm trần LG Inverter 2.5 HP ZTNQ24GPLA0,34790000.0,26740000.0,LG,1,0.0,1 chiều chỉ làm lạnh,ZTNQ24GPLA0
309556,Máy lạnh 2 chiều Gree Inverter 2 HP CHARM18HI,19590000.0,19590000.0,Gree,1,0.0,2 chiều có sưởi ấm,CHARM18HI
318369,Máy lạnh âm trần 1 hướng Samsung Inverter 2.5 HP AC071TN1DKC/EA,31890000.0,27840000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC071TN1DKC/EA
318372,Máy lạnh âm trần 1 hướng Samsung Wind-Free Inverter 1.5 HP AC035TN1DKC/EA,23000000.0,20240000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC035TN1DKC/EA
324878,Máy lạnh 2 chiều Daikin Inverter 3 HP FTHF71VAVMV,38490000.0,38490000.0,Daikin,0,0.0,2 chiều có sưởi ấm,FTHF71VAVMV
273889,Máy lạnh âm trần LG 5 HP ATNQ48GMLE7 (3 pha),50790000.0,50790000.0,LG,1,0.0,1 chiều chỉ làm lạnh,pha)
299822,Máy lạnh âm trần LG Inverter 5 HP ZTNQ48GMLA0,52290000.0,40490000.0,LG,1,0.0,1 chiều chỉ làm lạnh,ZTNQ48GMLA0
299823,Máy lạnh âm trần LG Inverter 5 HP ZTNQ48LMLA0 (3 Pha),52290000.0,40490000.0,LG,1,0.0,1 chiều chỉ làm lạnh,Pha)
303861,Máy lạnh Aqua Inverter 1 HP AQA-RUV10XAW,12990000.0,11990000.0,Aqua,0,4.0,1 chiều chỉ làm lạnh,AQA-RUV10XAW
303862,Máy lạnh Aqua Inverter 1 HP AQA-RUV10RB,10990000.0,9990000.0,Aqua,0,4.0,1 chiều chỉ làm lạnh,AQA-RUV10RB
309548,Máy lạnh âm trần Nagakawa 2 HP NT-C18R1T20,21490000.0,21490000.0,Nagakawa,1,0.0,1 chiều chỉ làm lạnh,NT-C18R1T20
309549,Máy lạnh âm trần Nagakawa 3 HP NT-C28R1T20,26590000.0,26590000.0,Nagakawa,0,0.0,1 chiều chỉ làm lạnh,NT-C28R1T20
309555,Máy lạnh 2 chiều Gree Inverter 1.5 HP CHARM12HI,14590000.0,14090000.0,Gree,0,0.0,2 chiều có sưởi ấm,CHARM12HI
318360,Máy lạnh âm trần 1 hướng LG Inverter 1.5 HP ZTNQ12GULA0,25000000.0,19890000.0,LG,0,0.0,1 chiều chỉ làm lạnh,ZTNQ12GULA0
318361,Máy lạnh âm trần 1 hướng LG Inverter 2 HP ZTNQ18GTLA0,30700000.0,23890000.0,LG,0,0.0,1 chiều chỉ làm lạnh,ZTNQ18GTLA0
318362,Máy lạnh âm trần 1 hướng LG Inverter 2.5 HP ZTNQ24GTLA0,35100000.0,27390000.0,LG,0,0.0,1 chiều chỉ làm lạnh,ZTNQ24GTLA0
318364,Máy lạnh âm trần Samsung Inverter 3.5 HP AC100TN4DKC/EA (3 Pha),37690000.0,32740000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha)
318366,Máy lạnh âm trần Samsung Inverter 3.5 HP AC100TN4DKC/EA,37690000.0,32740000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC100TN4DKC/EA
318371,Máy lạnh âm trần 1 hướng Samsung Inverter 2 HP AC052TN1DKC/EA,27790000.0,24240000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC052TN1DKC/EA
320750,Máy lạnh tủ đứng Samsung Inverter 3 HP AC030BNPDKC/TC,40990000.0,32340000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC030BNPDKC/TC
217473,Máy lạnh Midea Inverter 1 HP MSAG-10CRDN8,9990000.0,9990000.0,Midea,0,4.0,1 chiều chỉ làm lạnh,MSAG-10CRDN8
318367,Máy lạnh âm trần 360 độ Samsung Inverter 3.5 HP AC100TN4PKC/EA (3 pha),48490000.0,41840000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,pha)
318368,Máy lạnh âm trần 360 độ Samsung Inverter 3.5 HP AC100TN4PKC/EA,48490000.0,41840000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC100TN4PKC/EA
320742,Máy lạnh âm trần Cassette 360 độ Samsung Inverter 4 HP AC120TN4PKC/EA,56590000.0,46940000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC120TN4PKC/EA
320743,Máy lạnh âm trần Cassette 360 độ Samsung Inverter 4 HP AC120TN4PKC/EA 3 Pha,56590000.0,46940000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha
320744,Máy lạnh âm trần Cassette 360 độ Samsung Inverter 5 HP AC140TN4PKC/EA,59590000.0,49340000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC140TN4PKC/EA
320745,Máy lạnh âm trần Cassette 360 độ Samsung Inverter 5 HP AC140TN4PKC/EA 3 Pha,59590000.0,49340000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha
320746,Máy lạnh âm trần Cassette Samsung Inverter 4 HP WindFree AC120TN4DKC/EA,46290000.0,36140000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC120TN4DKC/EA
320747,Máy lạnh âm trần Cassette Samsung Inverter 4 HP WindFree AC120TN4DKC/EA 3 Pha,46290000.0,36140000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha
320748,Máy lạnh âm trần Cassette Samsung Inverter 5 HP WindFree AC140TN4DKC/EA,52290000.0,38240000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC140TN4DKC/EA
320749,Máy lạnh âm trần Samsung Inverter 5 HP AC140TN4DKC/EA 3 Pha,52290000.0,38240000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,Pha
320751,Máy lạnh tủ đứng Samsung Inverter 4 HP AC036BNPDKC/TC,50990000.0,40250000.0,Samsung,0,0.0,1 chiều chỉ làm lạnh,AC036BNPDKC/TC
320984,Máy lạnh Comfee Inverter 1 HP CFS-10VCB1,9590000.0,9590000.0,Comfee,0,0.0,1 chiều chỉ làm lạnh,CFS-10VCB1
